Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Krispy Kreme,12.926934197854509,77.58623281364709,Donut Shop
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Parivar Bar & Restaurant,12.92689268778721,77.58620430200305,Bar
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Grill Square,12.926264211516623,77.58427955434296,BBQ Joint
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Shanghai Chowk,12.92466438246172,77.58590040600356,Chinese Restaurant
Pattabhiram Nagar,12.9245450128768,77.5875454398899,KFC,12.926830065951558,77.58625817584782,Fast Food Restaurant
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Eden Park - The Lounge,12.923387357940952,77.58535334094385,Lounge
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Brewmeister,12.926405272791483,77.58467628044113,Brewery
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Domino's Pizza,12.92315227991318,77.58578542430844,Pizza Place
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Apple fitness 24x7,12.92413476861449,77.58964782168157,Gym
Pattabhiram Nagar,12.9245450128768,77.5875454398899,The High Street,12.927382518661213,77.58621348965147,Shopping Mall
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Keventers,12.927329,77.586159,Bistro
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Fire Station Ice Cream,12.926261046940505,77.5845055725769,Ice Cream Shop
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Cafe Coffee Day,12.926250934755545,77.58388914370578,Café
Pattabhiram Nagar,12.9245450128768,77.5875454398899,Milano Ice Cream,12.922499,77.583732,Ice Cream Shop
Byrasandra,12.9315978380753,77.5889403697453,Tanishq Jayanagar,12.932665167594607,77.58611808894229,Jewelry Store
Byrasandra,12.9315978380753,77.5889403697453,Cool Joint,12.928587078677822,77.58600576221922,Sandwich Place
Byrasandra,12.9315978380753,77.5889403697453,Cosmo Club,12.933188804989294,77.58557445727713,Lounge
Byrasandra,12.9315978380753,77.5889403697453,"Subz,Cosmopolitan Club",12.93291219046311,77.58489731159852,Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Three Quarter Chinese,12.933028587908323,77.5852148381685,Chinese Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Cane O La,12.928859733095232,77.58600936332793,Juice Bar
Byrasandra,12.9315978380753,77.5889403697453,Cakewala @ Jayanagar 4th Block,12.928969852923863,77.58602759341773,Bakery
Byrasandra,12.9315978380753,77.5889403697453,Vasudev Adigas,12.930710544995497,77.58635878746956,Indian Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Rooftop Cafe,12.92900313506335,77.58601475308517,Café
Byrasandra,12.9315978380753,77.5889403697453,Subz,12.932917771567514,77.58510547851132,Indian Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Max,12.931563036310646,77.5860292658942,Women's Store
Byrasandra,12.9315978380753,77.5889403697453,Adigas,12.930707247393416,77.58639616714648,Indian Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Burger King,12.928014573541478,77.58624040649727,Fast Food Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Punjabi Raswada,12.932222760165718,77.58617226455291,Indian Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Kalmane Koffee,12.929708702746252,77.58497446003176,Café
Byrasandra,12.9315978380753,77.5889403697453,Kanti Sweets,12.931030773686322,77.58606847879499,Candy Store
Byrasandra,12.9315978380753,77.5889403697453,Jimi's Beer Cafe,12.92878743902173,77.59133636395363,Pub
Byrasandra,12.9315978380753,77.5889403697453,Amoeba,12.933150752002978,77.58518482824731,Bowling Alley
Byrasandra,12.9315978380753,77.5889403697453,D Mart,12.928695134854085,77.59151845707169,Department Store
Byrasandra,12.9315978380753,77.5889403697453,Chungs,12.932899371884742,77.58474641964841,Chinese Restaurant
Byrasandra,12.9315978380753,77.5889403697453,Inox Jayanagar,12.928678456090095,77.59123542996909,Multiplex
Byrasandra,12.9315978380753,77.5889403697453,Reliance Fresh,12.932887382417197,77.58528949693749,Department Store
Shakambari Nagar,12.9170881910162,77.5797747306037,Angadi Silks,12.917198948341982,77.58211275929794,Women's Store
Shakambari Nagar,12.9170881910162,77.5797747306037,Rasta Cafe,12.919077502040215,77.58162345090085,Hookah Bar
Shakambari Nagar,12.9170881910162,77.5797747306037,C. Krishniah Chetty & Sons,12.917094661067233,77.58178548888525,Jewelry Store
Shakambari Nagar,12.9170881910162,77.5797747306037,Rashtreeya Vidyalaya Road Metro Station,12.921407,77.58039,Metro Station
Varthuru,12.935373342926,77.733613606496,Athena Sports Ground,12.937408,77.73371,Athletics & Sports
Bellanduru,12.9228741800138,77.6802085907247,Starbucks,12.922508,77.68096,Coffee Shop
Bellanduru,12.9228741800138,77.6802085907247,Subway,12.926416869833753,77.68168968539374,Sandwich Place
Bellanduru,12.9228741800138,77.6802085907247,Au Bon Pain,12.925365545956126,77.68156480973929,Bakery
Bellanduru,12.9228741800138,77.6802085907247,Cafe Coffee day,12.92432081309869,77.68182760760419,Café
Bellanduru,12.9228741800138,77.6802085907247,Cafe Coffee Day,12.926102718690384,77.68056393561588,Café
Bellanduru,12.9228741800138,77.6802085907247,The Tea House,12.924264111304309,77.68195061915839,Tea Room
Bellanduru,12.9228741800138,77.6802085907247,Accenture Bengaluru Innovation Hub,12.920519,77.680861,Business Service
Bellanduru,12.9228741800138,77.6802085907247,Chai Point -Ecospace,12.926085984831653,77.68072478864069,Tea Room
Bellanduru,12.9228741800138,77.6802085907247,Squeez Juice Bar,12.924497220022651,77.68329691583291,Juice Bar
Bellanduru,12.9228741800138,77.6802085907247,BG's Bar & Grill (@Courtyard Marriott),12.925624,77.67746,Restaurant
Garudachar Playa,12.9859006423812,77.7172828232259,Gopalan International School,12.984942791356772,77.71710959016322,Athletics & Sports
Garudachar Playa,12.9859006423812,77.7172828232259,Gopalan Sports Centre,12.984214080250881,77.71754264831543,Soccer Field
Hagadur,12.9660702018756,77.7483647412138,Herbs and Spices,12.968145444339365,77.75086162627093,Eastern European Restaurant
Hagadur,12.9660702018756,77.7483647412138,153 Biere Street,12.9627165778515,77.75081535322659,Brewery
Hagadur,12.9660702018756,77.7483647412138,The Biere Club,12.962715532153524,77.75084512698882,Brewery
Hagadur,12.9660702018756,77.7483647412138,Cafe Coffee Day,12.963940124607525,77.7485630938307,Café
Hagadur,12.9660702018756,77.7483647412138,Royal Orchid Suites,12.966774389552356,77.75126172144326,Hotel
Hagadur,12.9660702018756,77.7483647412138,The river side bar and kitchen,12.967297991535775,77.74961434744236,Hotel Bar
Hagadur,12.9660702018756,77.7483647412138,Cheenavala,12.966435104932492,77.7493684737628,Kerala Restaurant
Hagadur,12.9660702018756,77.7483647412138,Mustard & Cress,12.962879833853098,77.7507878281204,Restaurant
Hagadur,12.9660702018756,77.7483647412138,refresh,12.965621480928588,77.74923436060024,Café
Hagadur,12.9660702018756,77.7483647412138,Glen's Bakehouse,12.96749,77.749565,Bakery
Hagadur,12.9660702018756,77.7483647412138,Stoner,12.968464,77.749499,Ice Cream Shop
Dodda Nekkundi,12.9681828471219,77.707823685904,Baskin-Robbins,12.966637,77.70958700000006,Ice Cream Shop
Dodda Nekkundi,12.9681828471219,77.707823685904,Cafe Coffee day,12.966507,77.709676,Coffee Shop
Dodda Nekkundi,12.9681828471219,77.707823685904,Punjabi Tadka,12.969470215304813,77.71185517782318,Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Leon Grill,12.911856080432864,77.64377622016352,Kebab Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Domino's Pizza,12.912,77.645,Pizza Place
HSR Layout,12.9137178618362,77.6464258750019,Mumbai Tiffin,12.913404876416857,77.6445623279477,Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Pappu Chai Walla,12.91311844081052,77.64461143949057,Café
HSR Layout,12.9137178618362,77.6464258750019,Purnabramha Maharashtrian Restaurant,12.912537057400575,77.64457140138857,Maharashtrian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Snap Fitness,12.911908265488748,77.64417258274864,Gym
HSR Layout,12.9137178618362,77.6464258750019,Nandhini Cool Joint,12.91171280966049,77.64451250539756,Snack Place
HSR Layout,12.9137178618362,77.6464258750019,The Moghul's,12.91228533379858,77.64207017111667,Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Cult - The Workout Station HSR layout,12.913380972715654,77.64470443929,Gym / Fitness Center
HSR Layout,12.9137178618362,77.6464258750019,Rashtrakutas,12.913589891670838,77.64485802014309,South Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Nilgiris,12.913833982758156,77.64459921711773,Department Store
HSR Layout,12.9137178618362,77.6464258750019,Mustard Food Court,12.910819061901945,77.64437614737409,Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Sri Muthahalli veg,12.914670708384698,77.64461343338355,Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Tea Villa Café,12.911986,77.64754,Café
HSR Layout,12.9137178618362,77.6464258750019,Namma Shuttle,12.914976356808783,77.64476142259868,Badminton Court
HSR Layout,12.9137178618362,77.6464258750019,MK Ahmed Super Market,12.911994404250095,77.64869507243618,Department Store
HSR Layout,12.9137178618362,77.6464258750019,Silbatti,12.915973,77.64477,Indian Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Gold Bean,12.915964274812588,77.6441181925889,Café
HSR Layout,12.9137178618362,77.6464258750019,Bhatinda Junction,12.911926,77.649526,Punjabi Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Rasoiya Street,12.912239,77.642896,Vegetarian / Vegan Restaurant
HSR Layout,12.9137178618362,77.6464258750019,Krishna Kuteer,12.912092,77.64247,Food Court
HSR Layout,12.9137178618362,77.6464258750019,Ruchi's Biryani,12.917882317381142,77.64508023958491,Restaurant
Bommanahalli,12.9007411057792,77.6212117570716,Faaso's,12.899974590155443,77.62262100527339,Indian Restaurant
Bommanahalli,12.9007411057792,77.6212117570716,Hyatt Executive Lounge,12.900008819410342,77.62164757711994,Hotel
Bommanahalli,12.9007411057792,77.6212117570716,Parisar,12.899088,77.62197,South Indian Restaurant
Bommanahalli,12.9007411057792,77.6212117570716,Reliance fresh,12.89930815018561,77.62478041927645,Department Store
Bommanahalli,12.9007411057792,77.6212117570716,Karim Darbar,12.903476421420455,77.6244727332847,Indian Restaurant
Bilekhalli,12.8991566741957,77.6101589622278,Medplus,12.896578904103345,77.61107359112745,Pharmacy
Bilekhalli,12.8991566741957,77.6101589622278,Vb Bakery,12.895543256844846,77.60801869926853,Bakery
Bilekhalli,12.8991566741957,77.6101589622278,Sana Super Market,12.89502744840001,77.61097235991308,Department Store
Hongasandra,12.8967688850618,77.6275171672937,Momos Corner,12.898924,77.629871,Chinese Restaurant
Hongasandra,12.8967688850618,77.6275171672937,Sapna Bakery,12.899430454989295,77.62978159718674,Bakery
Singasandra,12.8811660685851,77.6576553298784,Nruthyam Dance & Music Studio,12.879314,77.654786,Dance Studio
Singasandra,12.8811660685851,77.6576553298784,Kid’s Gallery,12.87902,77.654715,Kids Store
Arakere,12.8792199135841,77.602883732267,Axis Bank ATM,12.87658,77.6042,ATM
Arakere,12.8792199135841,77.602883732267,Dr.Rajsekhar Park,12.876578162317257,77.600968632886,Dog Run
Arakere,12.8792199135841,77.602883732267,Sports Alley,12.876764,77.60522,Badminton Court
Konankunte,12.8857748274409,77.5799014456152,Kabab Mahal,12.886661391039604,77.58206771732551,Indian Restaurant
Konankunte,12.8857748274409,77.5799014456152,Cafe Pascucci,12.889747412554243,77.58190602064133,Café
Konankunte,12.8857748274409,77.5799014456152,Kakal Kai Ruchi,12.887286630189234,77.58201623921916,Breakfast Spot
Konankunte,12.8857748274409,77.5799014456152,Seasalt,12.887097642682741,77.57891474919995,Seafood Restaurant
Konankunte,12.8857748274409,77.5799014456152,Biggies Burger ‘N’ More,12.886924,77.581998,Burger Joint
Anjanapura,12.8595876761862,77.5632856881322,State Bank of India ATM,12.8616498,77.5616339,ATM
Anjanapura,12.8595876761862,77.5632856881322,Chenrayappa Quarry,12.85613,77.565291,Campground
K R Puram,13.0177984033219,77.6984440627829,KR Inn,13.014252084642907,77.70077538100173,Hotel
K R Puram,13.0177984033219,77.6984440627829,Fantasy Lagoon Park,13.015770477916242,77.700160425602,Lake
K R Puram,13.0177984033219,77.6984440627829,kr puram lake,13.014518347005447,77.70061325672559,Boat or Ferry
Jayanagar East,12.9211063701817,77.5986397560155,Chefmaster,12.923714830488187,77.59699024934599,Asian Restaurant
Jayanagar East,12.9211063701817,77.5986397560155,Curry Leaves,12.922911247350612,77.5969935840166,Indian Restaurant
Jayanagar East,12.9211063701817,77.5986397560155,Jasbir Singh's Punjabi Dhaba (Min Mini Punjabi Dhaba),12.920030507030512,77.60019645598267,Indian Restaurant
Jayanagar East,12.9211063701817,77.5986397560155,Radio City,12.9196681749687,77.60069746896684,Radio Station
Jayanagar East,12.9211063701817,77.5986397560155,Chung's,12.91679770495848,77.59836811022203,Chinese Restaurant
Jayanagar East,12.9211063701817,77.5986397560155,Navami,12.91864939449205,77.59694542135425,Indian Restaurant
Jayanagar East,12.9211063701817,77.5986397560155,Jasbir singh da Dhaba,12.92345883067159,77.60090708274696,Asian Restaurant
Jayanagar East,12.9211063701817,77.5986397560155,Uphara Sagara,12.924785481235558,77.59698459100352,Indian Restaurant
Gurappanapalya,12.922866401542,77.6046151492465,Lakshmi Theatre,12.925296378817782,77.60757117386308,Indie Movie Theater
Gurappanapalya,12.922866401542,77.6046151492465,citaraa,12.92450463262192,77.60164410923342,Indian Restaurant
Gurappanapalya,12.922866401542,77.6046151492465,Jasbir singh da Dhaba,12.92345883067159,77.60090708274696,Asian Restaurant
Gurappanapalya,12.922866401542,77.6046151492465,Little Chef,12.923592506283999,77.60839916650487,Fast Food Restaurant
Gurappanapalya,12.922866401542,77.6046151492465,Balaji Theater,12.925573069469683,77.60794500352391,Indie Movie Theater
Gurappanapalya,12.922866401542,77.6046151492465,Pinxx Cafe,12.918711045535057,77.60602682042534,Café
Chikkalsandra,12.9216847932897,77.548407399626,cafe coffee day,12.92489627789363,77.54587344768795,Café
Chikkalsandra,12.9216847932897,77.548407399626,Pizza Hut,12.924959064094104,77.5507554121229,Pizza Place
Chikkalsandra,12.9216847932897,77.548407399626,kathriguppe junction,12.925483476324883,77.54983445456021,Clothing Store
Chikkalsandra,12.9216847932897,77.548407399626,Nandhini Deluxe,12.925741666103754,77.54942283760184,Indian Restaurant
Chikkalsandra,12.9216847932897,77.548407399626,Taaza tindi,12.926046970127848,77.54857542055,Breakfast Spot
Vasanthpura,12.8914219220501,77.556846034107,Bull Dog Tennis Acadamy,12.893690608640595,77.55774400394273,Tennis Court
Vasanthpura,12.8914219220501,77.556846034107,Panchvati comforts,12.89345414592036,77.55837351741407,Boarding House
Vasanthpura,12.8914219220501,77.556846034107,Fine Flavours Multi Cuisine Restaurant,12.893378631335814,77.55847987125644,Indian Restaurant
Vasanthpura,12.8914219220501,77.556846034107,Handi Restaurant,12.89348812290936,77.55838471256008,Indian Restaurant
J P Nagar,12.9108817569626,77.5945067654985,Spice Up,12.909331511894216,77.59326355528685,Diner
J P Nagar,12.9108817569626,77.5945067654985,Khaana Khazana,12.910674810990548,77.59320014944183,Indian Restaurant
J P Nagar,12.9108817569626,77.5945067654985,Kai Ruchi,12.910224553158669,77.59239090568211,Fast Food Restaurant
J P Nagar,12.9108817569626,77.5945067654985,SLV Ragigudda,12.91529424070946,77.59509659843424,Indian Restaurant
J P Nagar,12.9108817569626,77.5945067654985,Cuppa,12.911194993661297,77.59892626943575,Café
J P Nagar,12.9108817569626,77.5945067654985,Parkview,12.911358723314525,77.59888739000803,Indian Restaurant
J P Nagar,12.9108817569626,77.5945067654985,Kamat Swaad,12.913698605451273,77.59508204947852,South Indian Restaurant
J P Nagar,12.9108817569626,77.5945067654985,Park View,12.911343881177432,77.59887878703218,Indian Restaurant
J P Nagar,12.9108817569626,77.5945067654985,M A R Chats,12.914343824605032,77.59505071322438,Snack Place
J P Nagar,12.9108817569626,77.5945067654985,Cuppa,12.911220461754752,77.59894865167838,Café
Madivala,12.9200182348871,77.6144183930996,Sandhya Digital 4K,12.920966354083413,77.61818754995869,Indie Movie Theater
Madivala,12.9200182348871,77.6144183930996,BTM Park,12.919745151271332,77.61025672339319,Park
Madivala,12.9200182348871,77.6144183930996,New Friends rooftop euro restaurant,12.916650981924922,77.61240911304623,Restaurant
Madivala,12.9200182348871,77.6144183930996,Domino's Pizza,12.919762611708501,77.6116163013481,Pizza Place
Madivala,12.9200182348871,77.6144183930996,Domino's Pizza,12.9198065,77.61234,Pizza Place
Madivala,12.9200182348871,77.6144183930996,Gyani Da Punjabi Dhaba,12.916176394478867,77.61219972307423,Indian Restaurant
Madivala,12.9200182348871,77.6144183930996,Subway,12.916788672214087,77.61236602044585,Sandwich Place
Madivala,12.9200182348871,77.6144183930996,Muthashi Family Restaurant,12.92075399321644,77.61326428119887,Indian Restaurant
Madivala,12.9200182348871,77.6144183930996,FRIENDS,12.916709822582963,77.61234151285973,Italian Restaurant
Madivala,12.9200182348871,77.6144183930996,Amul Ice Cream,12.918111820996284,77.61227130889893,Dessert Shop
Madivala,12.9200182348871,77.6144183930996,AXA Tea Stop,12.916411947450076,77.61527533089118,Tea Room
Ramamurthy Nagar,13.033613125226,77.6765386686356,Kalkare Park,13.03371045971308,77.67430127952503,Park
Ramamurthy Nagar,13.033613125226,77.6765386686356,Yash Ply Agencies,13.031963348388672,77.67407989501953,Furniture / Home Store
Ramamurthy Nagar,13.033613125226,77.6765386686356,Bed And Coffee,13.02990436553955,77.67748260498047,Breakfast Spot
Marathahalli,12.9507430630886,77.6914952440871,Subway,12.947773,77.6892,Fast Food Restaurant
Marathahalli,12.9507430630886,77.6914952440871,Chai Point,12.949132970314631,77.69061182962136,Tea Room
Marathahalli,12.9507430630886,77.6914952440871,California Burrito,12.94919896340214,77.69051537134746,Mexican Restaurant
Marathahalli,12.9507430630886,77.6914952440871,Curry Chutney,12.949317052381403,77.69023763101777,Multicuisine Indian Restaurant
Marathahalli,12.9507430630886,77.6914952440871,Hatti Kaapi,12.94815,77.68979,Coffee Shop
Marathahalli,12.9507430630886,77.6914952440871,Punjabi Dhaba,12.948908672568226,77.68764255111269,Indian Restaurant
